item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
4398	expanded	10	4402	IH K S P AE N D AH D	9	0.000227	1	0.5552840828895569	0.5552840828895569	0.4447159171104431	0.8110220432281494	0.1200302243232727	2.005429744720459	1	IH K S P AE N D AH D	1	IH K S P AE N D AH D	1	IH K S P AE N D AH D	1	IH K S P AE N D AH D	1	IH K S P AE N D AH D	1	IH K S P AE N D AH D	1	IH K S P AE N D AH D	1	IH K S P AE N D AH D	BOTH_CORRECT	BOTH_CORRECT
4399	casual	10	4403	K AE ZH AH W AH L	7	0.000227	1	0.5630810856819153	0.5630810856819153	0.4369189143180847	0.8268380165100098	0.26688694953918457	1.1472256183624268	1	K AE ZH AH W AH L	1	K AE ZH AH W AH L	1	K AE ZH AH W AH L	1	K AE ZH AH W AH L	1	K AE ZH AH W AH L	1	K AE ZH AH W AH L	1	K AE ZH AH W AH L	1	K AE ZH AH W AH L	BOTH_CORRECT	BOTH_CORRECT
4400	grown	10	4404	G R OW N	4	0.000227	1	0.5476255416870117	0.5476255416870117	0.4523744583129883	0.7955406904220581	0.11826330423355103	2.226850986480713	1	G R OW N	1	G R OW N	1	G R OW N	1	G R OW N	1	G R OW N	1	G R OW N	1	G R OW N	1	G R OW N	BOTH_CORRECT	BOTH_CORRECT
4401	polish	10	4405	P AA L IH SH	5	0.000227	1	0.4982107877731323	0.4982107877731323	0.5017892122268677	0.6964215040206909	0.1704738736152649	2.4124362468719482	1	P AA L IH SH	1	P AA L IH SH	1	P AA L IH SH	1	P AA L IH SH	1	P AA L IH SH	1	P AA L IH SH	1	P AA L IH SH	1	P AA L IH SH	BOTH_CORRECT	BOTH_CORRECT
4402	lovely	10	4406	L AH V L IY	5	0.000227	1	0.5672130584716797	0.5672130584716797	0.4327869415283203	0.8352446556091309	0.11622798442840576	2.2531135082244873	1	L AH V L IY	1	L AH V L IY	1	L AH V L IY	1	L AH V L IY	1	L AH V L IY	1	L AH V L IY	1	L AH V L IY	1	L AH V L IY	BOTH_CORRECT	BOTH_CORRECT
4403	extras	10	4407	EH K S T R AH Z	7	0.000227	1	0.5096150040626526	0.5096150040626526	0.4903849959373474	0.7192323207855225	0.26573309302330017	1.653930425643921	1	EH K S T R AH Z	1	EH K S T R AH Z	1	EH K S T R AH Z	1	EH K S T R AH Z	1	EH K S T R AH Z	1	EH K S T R AH Z	1	EH K S T R AH Z	1	EH K S T R AH Z	BOTH_CORRECT	BOTH_CORRECT
4404	gm	10	4408	JH IY EH M	4	0.000227	1	0.5336658358573914	0.5336658358573914	0.46633416414260864	0.7674337029457092	0.18756550550460815	1.7909811735153198	1	JH IY EH M	1	JH IY EH M	1	JH IY EH M	1	JH IY EH M	1	JH IY EH M	1	JH IY EH M	1	JH IY EH M	1	JH IY EH M	BOTH_CORRECT	BOTH_CORRECT
4405	centres	10	4409	S EH N T ER Z	6	0.000227	1	0.5683251619338989	0.5683251619338989	0.4316748380661011	0.8375104665756226	0.13007795810699463	1.587275505065918	1	S EH N T ER Z	1	S EH N T ER Z	1	S EH N T ER Z	1	S EH N T ER Z	1	S EH N T ER Z	1	S EH N T ER Z	1	S EH N T ER Z	1	S EH N T ER Z	BOTH_CORRECT	BOTH_CORRECT
4406	jerry	10	4410	JH EH R IY	4	0.000227	1	0.5012633800506592	0.5012633800506592	0.4987366199493408	0.7025267481803894	0.15018123388290405	6.605278968811035	1	JH EH R IY	1	JH EH R IY	1	JH EH R IY	1	JH EH R IY	1	JH EH R IY	1	JH EH R IY	1	JH EH R IY	1	JH EH R IY	BOTH_CORRECT	BOTH_CORRECT
4407	clause	10	4411	K L AO Z	4	0.000227	1	0.5100855231285095	0.5100855231285095	0.4899144768714905	0.7201737761497498	0.2122095823287964	1.7180448770523071	1	K L AO Z	1	K L AO Z	1	K L AO Z	1	K L AO Z	1	K L AO Z	1	K L AO Z	1	K L AO Z	1	K L AO Z	BOTH_CORRECT	BOTH_CORRECT
4408	smile	10	4412	S M AY L	4	0.000227	1	0.543737530708313	0.543737530708313	0.456262469291687	0.7876991629600525	0.20618486404418945	2.106825351715088	1	S M AY L	1	S M AY L	1	S M AY L	1	S M AY L	1	S M AY L	1	S M AY L	1	S M AY L	1	S M AY L	BOTH_CORRECT	BOTH_CORRECT
4409	lands	10	4413	L AE N D Z	5	0.000227	1	0.5498029589653015	0.5498029589653015	0.4501970410346985	0.7999373078346252	0.09119182825088501	2.073648452758789	1	L AE N D Z	1	L AE N D Z	1	L AE N D Z	1	L AE N D Z	1	L AE N D Z	1	L AE N D Z	1	L AE N D Z	1	L AE N D Z	BOTH_CORRECT	BOTH_CORRECT
4410	troops	10	4414	T R UW P S	5	0.000227	1	0.5491275191307068	0.5491275191307068	0.4508724808692932	0.7985730767250061	0.06614214181900024	3.5792503356933594	1	T R UW P S	1	T R UW P S	1	T R UW P S	1	T R UW P S	1	T R UW P S	1	T R UW P S	1	T R UW P S	1	T R UW P S	BOTH_CORRECT	BOTH_CORRECT
4411	indoor	10	4415	IH N D AO R	5	0.000227	1	0.47691723704338074	0.47691723704338074	0.5230827629566193	0.6538016200065613	0.11516058444976807	4.322635650634766	1	IH N D AO R	1	IH N D AO R	1	IH N D AO R	1	IH N D AO R	1	IH N D AO R	1	IH N D AO R	1	IH N D AO R	1	IH N D AO R	BOTH_CORRECT	BOTH_CORRECT
4412	bulgaria	10	4416	B AH L G EH R IY AH	8	0.000226	1	0.5201329588890076	0.5201329588890076	0.47986704111099243	0.7402876615524292	0.11566948890686035	4.879020690917969	1	B AH L G EH R IY AH	1	B AH L G EH R IY AH	0	B AH L G EH R IY AH S	1	B AH L G EH R IY AH	1	B AH L G EH R IY AH	1	B AH L G EH R IY AH	0	B AH L G EH R IY AH S	1	B AH L G EH R IY AH	WM_ONLY_CORRECT	WM_ONLY_CORRECT
4413	armed	10	4417	AA R M D	4	0.000226	1	0.5155091881752014	0.5155091881752014	0.4844908118247986	0.7310283184051514	0.09661555290222168	9.793478012084961	1	AA R M D	1	AA R M D	1	AA R M D	1	AA R M D	1	AA R M D	1	AA R M D	1	AA R M D	1	AA R M D	BOTH_CORRECT	BOTH_CORRECT
4414	broker	10	4418	B R OW K ER	5	0.000226	1	0.509088933467865	0.509088933467865	0.490911066532135	0.7181798815727234	0.1300886869430542	2.800832748413086	1	B R OW K ER	1	B R OW K ER	1	B R OW K ER	1	B R OW K ER	1	B R OW K ER	1	B R OW K ER	1	B R OW K ER	1	B R OW K ER	BOTH_CORRECT	BOTH_CORRECT
4415	charger	10	4419	CH AA R JH ER	5	0.000226	1	0.5276297330856323	0.5276297330856323	0.4723702669143677	0.7553158402442932	0.26415085792541504	1.2197426557540894	1	CH AA R JH ER	1	CH AA R JH ER	1	CH AA R JH ER	1	CH AA R JH ER	1	CH AA R JH ER	1	CH AA R JH ER	1	CH AA R JH ER	1	CH AA R JH ER	BOTH_CORRECT	BOTH_CORRECT
4416	regularly	10	4420	R EH G Y AH L ER L IY	9	0.000226	1	0.5478698015213013	0.5478698015213013	0.45213019847869873	0.7960337996482849	0.26099568605422974	1.3701313734054565	1	R EH G Y AH L ER L IY	1	R EH G Y AH L ER L IY	1	R EH G Y AH L ER L IY	1	R EH G Y AH L ER L IY	1	R EH G Y AH L ER L IY	1	R EH G Y AH L ER L IY	1	R EH G Y AH L ER L IY	1	R EH G Y AH L ER L IY	BOTH_CORRECT	BOTH_CORRECT
4417	believed	10	4421	B IH L IY V D	6	0.000226	1	0.5547917485237122	0.5547917485237122	0.44520825147628784	0.8100252747535706	0.15110695362091064	3.7389254570007324	1	B IH L IY V D	1	B IH L IY V D	1	B IH L IY V D	1	B IH L IY V D	1	B IH L IY V D	1	B IH L IY V D	1	B IH L IY V D	1	B IH L IY V D	BOTH_CORRECT	BOTH_CORRECT
4418	pine	10	4422	P AY N	3	0.000226	1	0.5350179672241211	0.5350179672241211	0.4649820327758789	0.7701507210731506	0.1652127504348755	2.541417121887207	1	P AY N	1	P AY N	1	P AY N	1	P AY N	1	P AY N	1	P AY N	1	P AY N	1	P AY N	BOTH_CORRECT	BOTH_CORRECT
4419	cooling	10	4423	K UW L IH NG	5	0.000226	1	0.5328246355056763	0.5328246355056763	0.46717536449432373	0.7657438516616821	0.1505439281463623	2.263855457305908	1	K UW L IH NG	1	K UW L IH NG	1	K UW L IH NG	1	K UW L IH NG	1	K UW L IH NG	1	K UW L IH NG	1	K UW L IH NG	1	K UW L IH NG	BOTH_CORRECT	BOTH_CORRECT
4420	tend	10	4424	T EH N D	4	0.000226	1	0.5093134045600891	0.5093134045600891	0.4906865954399109	0.7186289429664612	0.17408692836761475	3.6473634243011475	1	T EH N D	1	T EH N D	1	T EH N D	1	T EH N D	1	T EH N D	1	T EH N D	1	T EH N D	1	T EH N D	BOTH_CORRECT	BOTH_CORRECT
4421	gulf	10	4425	G AH L F	4	0.000226	1	0.5344866514205933	0.5344866514205933	0.46551334857940674	0.7690829634666443	0.20206886529922485	1.7356326580047607	1	G AH L F	1	G AH L F	1	G AH L F	1	G AH L F	1	G AH L F	1	G AH L F	1	G AH L F	1	G AH L F	BOTH_CORRECT	BOTH_CORRECT
4422	rick	10	4426	R IH K	3	0.000226	1	0.4649263620376587	0.4649263620376587	0.5350736379623413	0.6297373175621033	0.05153930187225342	33.6204948425293	1	R IH K	1	R IH K	1	R IH K	1	R IH K	1	R IH K	1	R IH K	1	R IH K	1	R IH K	BOTH_CORRECT	BOTH_CORRECT
4423	trucks	10	4427	T R AH K S	5	0.000226	1	0.5489303469657898	0.5489303469657898	0.4510696530342102	0.7981749176979065	0.10654681921005249	2.571317195892334	1	T R AH K S	1	T R AH K S	1	T R AH K S	1	T R AH K S	1	T R AH K S	1	T R AH K S	1	T R AH K S	1	T R AH K S	BOTH_CORRECT	BOTH_CORRECT
4424	divorce	10	4428	D IH V AO R S	6	0.000226	1	0.5527541041374207	0.5527541041374207	0.44724589586257935	0.8059023022651672	0.17299896478652954	1.2670153379440308	1	D IH V AO R S	1	D IH V AO R S	1	D IH V AO R S	1	D IH V AO R S	1	D IH V AO R S	1	D IH V AO R S	1	D IH V AO R S	1	D IH V AO R S	BOTH_CORRECT	BOTH_CORRECT
4425	laura	10	4429	L AO R AH	4	0.000226	1	0.5041552186012268	0.5041552186012268	0.4958447813987732	0.708310604095459	0.1328955888748169	7.941210746765137	1	L AO R AH	1	L AO R AH	1	L AO R AH	1	L AO R AH	1	L AO R AH	1	L AO R AH	1	L AO R AH	1	L AO R AH	BOTH_CORRECT	BOTH_CORRECT
4426	shopper	10	4430	SH AA P ER	4	0.000226	1	0.5338822603225708	0.5338822603225708	0.4661177396774292	0.7678684592247009	0.17150884866714478	1.6452782154083252	1	SH AA P ER	1	SH AA P ER	1	SH AA P ER	1	SH AA P ER	1	SH AA P ER	1	SH AA P ER	1	SH AA P ER	1	SH AA P ER	BOTH_CORRECT	BOTH_CORRECT
4427	tokyo	10	4431	T OW K IY OW	5	0.000226	1	0.5085151791572571	0.5085151791572571	0.4914848208427429	0.7170319557189941	0.23023918271064758	1.9922559261322021	1	T OW K IY OW	1	T OW K IY OW	1	T OW K IY OW	1	T OW K IY OW	1	T OW K IY OW	1	T OW K IY OW	1	T OW K IY OW	1	T OW K IY OW	BOTH_CORRECT	BOTH_CORRECT
4428	partly	10	4432	P AA R T L IY	6	0.000226	1	0.5563818216323853	0.5563818216323853	0.44361817836761475	0.8132453560829163	0.229009747505188	1.482811689376831	1	P AA R T L IY	1	P AA R T L IY	1	P AA R T L IY	1	P AA R T L IY	1	P AA R T L IY	1	P AA R T L IY	1	P AA R T L IY	1	P AA R T L IY	BOTH_CORRECT	BOTH_CORRECT
4429	nikon	10	4433	N AY K AA N	5	0.000226	1	0.5317782759666443	0.5317782759666443	0.4682217240333557	0.7636423707008362	0.2616851329803467	1.3566662073135376	1	N AY K AA N	1	N AY K AA N	1	N AY K AA N	1	N AY K AA N	1	N AY K AA N	1	N AY K AA N	1	N AY K AA N	1	N AY K AA N	BOTH_CORRECT	BOTH_CORRECT
4430	customize	10	4434	K AH S T AH M AY Z	8	0.000226	1	0.5657259225845337	0.5657259225845337	0.4342740774154663	0.8322169184684753	0.16871672868728638	1.6610546112060547	1	K AH S T AH M AY Z	1	K AH S T AH M AY Z	1	K AH S T AH M AY Z	1	K AH S T AH M AY Z	1	K AH S T AH M AY Z	1	K AH S T AH M AY Z	1	K AH S T AH M AY Z	1	K AH S T AH M AY Z	BOTH_CORRECT	BOTH_CORRECT
4431	tradition	10	4435	T R AH D IH SH AH N	8	0.000225	1	0.5808361172676086	0.5808361172676086	0.41916388273239136	0.8631033301353455	0.04906940460205078	1.9254176616668701	1	T R AH D IH SH AH N	1	T R AH D IH SH AH N	1	T R AH D IH SH AH N	1	T R AH D IH SH AH N	1	T R AH D IH SH AH N	1	T R AH D IH SH AH N	1	T R AH D IH SH AH N	1	T R AH D IH SH AH N	BOTH_CORRECT	BOTH_CORRECT
4432	candy	10	4436	K AE N D IY	5	0.000225	1	0.5062828660011292	0.5062828660011292	0.49371713399887085	0.7125663757324219	0.10857540369033813	4.739370822906494	1	K AE N D IY	1	K AE N D IY	1	K AE N D IY	1	K AE N D IY	1	K AE N D IY	1	K AE N D IY	1	K AE N D IY	1	K AE N D IY	BOTH_CORRECT	BOTH_CORRECT
4433	pills	10	4437	P IH L Z	4	0.000225	1	0.5230826735496521	0.5230826735496521	0.4769173264503479	0.7461982369422913	0.13923466205596924	3.4622344970703125	1	P IH L Z	1	P IH L Z	1	P IH L Z	1	P IH L Z	1	P IH L Z	1	P IH L Z	1	P IH L Z	1	P IH L Z	BOTH_CORRECT	BOTH_CORRECT
4434	tiger	10	4438	T AY G ER	4	0.000225	1	0.5394925475120544	0.5394925475120544	0.46050745248794556	0.7791499495506287	0.15036386251449585	1.341546893119812	1	T AY G ER	1	T AY G ER	1	T AY G ER	1	T AY G ER	1	T AY G ER	1	T AY G ER	1	T AY G ER	1	T AY G ER	BOTH_CORRECT	BOTH_CORRECT
4435	donald	10	4439	D AA N AH L D	6	0.000225	1	0.5233075618743896	0.5233075618743896	0.47669243812561035	0.7466489672660828	0.26683706045150757	1.8993890285491943	1	D AA N AH L D	1	D AA N AH L D	1	D AA N AH L D	1	D AA N AH L D	1	D AA N AH L D	1	D AA N AH L D	1	D AA N AH L D	1	D AA N AH L D	BOTH_CORRECT	BOTH_CORRECT
4436	folks	10	4440	F OW K S	4	0.000225	1	0.5407285690307617	0.5407285690307617	0.4592714309692383	0.781637966632843	0.24481523036956787	2.3294711112976074	1	F OW K S	1	F OW K S	1	F OW K S	1	F OW K S	1	F OW K S	1	F OW K S	1	F OW K S	1	F OW K S	BOTH_CORRECT	BOTH_CORRECT
4437	sensor	10	4441	S EH N S ER	5	0.000225	1	0.5493941903114319	0.5493941903114319	0.4506058096885681	0.7991116642951965	0.11665672063827515	1.711503267288208	1	S EH N S ER	1	S EH N S ER	1	S EH N S ER	1	S EH N S ER	1	S EH N S ER	1	S EH N S ER	1	S EH N S ER	1	S EH N S ER	BOTH_CORRECT	BOTH_CORRECT
4438	exposed	10	4442	IH K S P OW Z D	7	0.000225	1	0.5533472895622253	0.5533472895622253	0.44665271043777466	0.8071022033691406	0.3111480474472046	1.1805086135864258	1	IH K S P OW Z D	1	IH K S P OW Z D	1	IH K S P OW Z D	1	IH K S P OW Z D	1	IH K S P OW Z D	1	IH K S P OW Z D	1	IH K S P OW Z D	1	IH K S P OW Z D	BOTH_CORRECT	BOTH_CORRECT
4439	telecom	10	4443	T EH L AH K AA M	7	0.000225	1	0.5381335020065308	0.5381335020065308	0.46186649799346924	0.7764154076576233	0.2501756548881531	1.5643794536590576	1	T EH L AH K AA M	1	T EH L AH K AA M	1	T EH L AH K AA M	1	T EH L AH K AA M	1	T EH L AH K AA M	1	T EH L AH K AA M	1	T EH L AH K AA M	1	T EH L AH K AA M	BOTH_CORRECT	BOTH_CORRECT
4440	hunt	10	4444	HH AH N T	4	0.000225	1	0.5081552863121033	0.5081552863121033	0.49184471368789673	0.716312050819397	0.1432597041130066	2.646346092224121	1	HH AH N T	1	HH AH N T	1	HH AH N T	1	HH AH N T	1	HH AH N T	1	HH AH N T	1	HH AH N T	1	HH AH N T	BOTH_CORRECT	BOTH_CORRECT
4441	angels	10	4445	EY N JH AH L Z	6	0.000225	1	0.5350367426872253	0.5350367426872253	0.46496325731277466	0.770188570022583	0.2236045002937317	1.289337396621704	1	EY N JH AH L Z	1	EY N JH AH L Z	1	EY N JH AH L Z	1	EY N JH AH L Z	1	EY N JH AH L Z	1	EY N JH AH L Z	1	EY N JH AH L Z	1	EY N JH AH L Z	BOTH_CORRECT	BOTH_CORRECT
4442	deputy	10	4446	D EH P Y AH T IY	7	0.000225	1	0.5538214445114136	0.5538214445114136	0.4461785554885864	0.8080615401268005	0.24935448169708252	1.4092992544174194	1	D EH P Y AH T IY	1	D EH P Y AH T IY	1	D EH P Y AH T IY	1	D EH P Y AH T IY	1	D EH P Y AH T IY	1	D EH P Y AH T IY	1	D EH P Y AH T IY	1	D EH P Y AH T IY	BOTH_CORRECT	BOTH_CORRECT
4443	indicators	10	4447	IH N D AH K EY T ER Z	9	0.000225	1	0.5679980516433716	0.5679980516433716	0.4320019483566284	0.8368440270423889	0.14840763807296753	1.526930809020996	1	IH N D AH K EY T ER Z	1	IH N D AH K EY T ER Z	1	IH N D AH K EY T ER Z	1	IH N D AH K EY T ER Z	1	IH N D AH K EY T ER Z	1	IH N D AH K EY T ER Z	1	IH N D AH K EY T ER Z	1	IH N D AH K EY T ER Z	BOTH_CORRECT	BOTH_CORRECT
4444	sealed	10	4448	S IY L D	4	0.000225	1	0.5412212014198303	0.5412212014198303	0.4587787985801697	0.7826299071311951	0.321329265832901	1.2227126359939575	1	S IY L D	1	S IY L D	1	S IY L D	1	S IY L D	1	S IY L D	1	S IY L D	1	S IY L D	1	S IY L D	BOTH_CORRECT	BOTH_CORRECT
4445	thai	10	4449	T AY	2	0.000225	1	0.5376032590866089	0.5376032590866089	0.4623967409133911	0.7753487825393677	0.2056078314781189	1.468675971031189	1	T AY	1	T AY	1	T AY	1	T AY	1	T AY	1	T AY	1	T AY	1	T AY	BOTH_CORRECT	BOTH_CORRECT
4446	emissions	10	4450	IH M IH SH AH N Z	7	0.000225	1	0.544748067855835	0.544748067855835	0.45525193214416504	0.7897362112998962	0.07717233896255493	3.0703201293945312	1	IH M IH SH AH N Z	1	IH M IH SH AH N Z	1	IH M IH SH AH N Z	1	IH M IH SH AH N Z	1	IH M IH SH AH N Z	1	IH M IH SH AH N Z	1	IH M IH SH AH N Z	1	IH M IH SH AH N Z	BOTH_CORRECT	BOTH_CORRECT
4447	physicians	10	4451	F AH Z IH SH AH N Z	8	0.000225	1	0.5733551383018494	0.5733551383018494	0.42664486169815063	0.8477766513824463	0.10375875234603882	2.0704283714294434	1	F AH Z IH SH AH N Z	1	F AH Z IH SH AH N Z	1	F AH Z IH SH AH N Z	1	F AH Z IH SH AH N Z	1	F AH Z IH SH AH N Z	1	F AH Z IH SH AH N Z	1	F AH Z IH SH AH N Z	1	F AH Z IH SH AH N Z	BOTH_CORRECT	BOTH_CORRECT
4448	loaded	10	4452	L OW D IH D	5	0.000225	1	0.5313124656677246	0.5313124656677246	0.4686875343322754	0.7627070546150208	0.1933019757270813	1.9680488109588623	1	L OW D IH D	1	L OW D IH D	1	L OW D IH D	1	L OW D IH D	1	L OW D IH D	1	L OW D IH D	1	L OW D IH D	1	L OW D IH D	BOTH_CORRECT	BOTH_CORRECT
4449	fred	10	4453	F R EH D	4	0.000225	1	0.4918813705444336	0.4918813705444336	0.5081186294555664	0.6837612986564636	0.18809324502944946	8.223102569580078	1	F R EH D	1	F R EH D	1	F R EH D	1	F R EH D	1	F R EH D	1	F R EH D	1	F R EH D	1	F R EH D	BOTH_CORRECT	BOTH_CORRECT
4450	complaint	10	4454	K AH M P L EY N T	8	0.000225	1	0.5616466403007507	0.5616466403007507	0.43835335969924927	0.8239237666130066	0.11594021320343018	2.1373019218444824	1	K AH M P L EY N T	1	K AH M P L EY N T	1	K AH M P L EY N T	1	K AH M P L EY N T	1	K AH M P L EY N T	1	K AH M P L EY N T	1	K AH M P L EY N T	1	K AH M P L EY N T	BOTH_CORRECT	BOTH_CORRECT
4451	scenes	10	4455	S IY N Z	4	0.000224	1	0.5507944226264954	0.5507944226264954	0.44920557737350464	0.8019404411315918	0.21184015274047852	1.5780892372131348	1	S IY N Z	1	S IY N Z	1	S IY N Z	1	S IY N Z	1	S IY N Z	1	S IY N Z	1	S IY N Z	1	S IY N Z	BOTH_CORRECT	BOTH_CORRECT
4452	balls	10	4456	B AO L Z	4	0.000224	1	0.5196457505226135	0.5196457505226135	0.4803542494773865	0.739311695098877	0.14000099897384644	2.451930284500122	1	B AO L Z	1	B AO L Z	1	B AO L Z	1	B AO L Z	1	B AO L Z	1	B AO L Z	1	B AO L Z	1	B AO L Z	BOTH_CORRECT	BOTH_CORRECT
4453	boost	10	4457	B UW S T	4	0.000224	1	0.5623323917388916	0.5623323917388916	0.4376676082611084	0.8253166675567627	0.24293005466461182	1.9897117614746094	1	B UW S T	1	B UW S T	1	B UW S T	1	B UW S T	1	B UW S T	1	B UW S T	1	B UW S T	1	B UW S T	BOTH_CORRECT	BOTH_CORRECT
4454	spanking	10	4458	S P AE NG K IH NG	7	0.000224	1	0.5150731205940247	0.5150731205940247	0.48492687940597534	0.7301554083824158	0.3712592124938965	1.5464208126068115	1	S P AE NG K IH NG	1	S P AE NG K IH NG	1	S P AE NG K IH NG	1	S P AE NG K IH NG	1	S P AE NG K IH NG	1	S P AE NG K IH NG	1	S P AE NG K IH NG	1	S P AE NG K IH NG	BOTH_CORRECT	BOTH_CORRECT
4455	scholarship	10	4459	S K AA L ER SH IH P	8	0.000224	1	0.5811442732810974	0.5811442732810974	0.4188557267189026	0.8637362718582153	0.15681123733520508	1.3144817352294922	1	S K AA L ER SH IH P	1	S K AA L ER SH IH P	1	S K AA L ER SH IH P	1	S K AA L ER SH IH P	1	S K AA L ER SH IH P	1	S K AA L ER SH IH P	1	S K AA L ER SH IH P	1	S K AA L ER SH IH P	BOTH_CORRECT	BOTH_CORRECT
4456	governance	10	4460	G AH V ER N AH N S	8	0.000224	1	0.5374840497970581	0.5374840497970581	0.4625159502029419	0.775109052658081	0.27911344170570374	1.4666744470596313	1	G AH V ER N AH N S	1	G AH V ER N AH N S	1	G AH V ER N AH N S	1	G AH V ER N AH N S	1	G AH V ER N AH N S	1	G AH V ER N AH N S	1	G AH V ER N AH N S	1	G AH V ER N AH N S	BOTH_CORRECT	BOTH_CORRECT
4457	mill	10	4461	M IH L	3	0.000224	1	0.5066347122192383	0.5066347122192383	0.4933652877807617	0.7132701873779297	0.09295779466629028	2.361685037612915	1	M IH L	1	M IH L	1	M IH L	1	M IH L	1	M IH L	1	M IH L	1	M IH L	1	M IH L	BOTH_CORRECT	BOTH_CORRECT
4458	founded	10	4462	F AW N D IH D	6	0.000224	1	0.5653533339500427	0.5653533339500427	0.4346466660499573	0.8314588069915771	0.16635704040527344	1.5499649047851562	1	F AW N D IH D	1	F AW N D IH D	1	F AW N D IH D	1	F AW N D IH D	1	F AW N D IH D	1	F AW N D IH D	1	F AW N D IH D	1	F AW N D IH D	BOTH_CORRECT	BOTH_CORRECT
4459	chronic	10	4463	K R AA N IH K	6	0.000224	1	0.5626801252365112	0.5626801252365112	0.43731987476348877	0.8260231614112854	0.24516165256500244	1.7649142742156982	1	K R AA N IH K	1	K R AA N IH K	1	K R AA N IH K	1	K R AA N IH K	1	K R AA N IH K	1	K R AA N IH K	1	K R AA N IH K	1	K R AA N IH K	BOTH_CORRECT	BOTH_CORRECT
4460	icons	10	4464	AY K AA N Z	5	0.000224	1	0.5499324202537537	0.5499324202537537	0.45006757974624634	0.8001989126205444	0.17297708988189697	1.2975419759750366	1	AY K AA N Z	1	AY K AA N Z	1	AY K AA N Z	1	AY K AA N Z	1	AY K AA N Z	1	AY K AA N Z	1	AY K AA N Z	1	AY K AA N Z	BOTH_CORRECT	BOTH_CORRECT
4461	moral	10	4465	M AO R AH L	5	0.000224	1	0.538305401802063	0.538305401802063	0.461694598197937	0.7767612338066101	0.21267271041870117	1.6220102310180664	1	M AO R AH L	1	M AO R AH L	1	M AO R AH L	1	M AO R AH L	1	M AO R AH L	1	M AO R AH L	1	M AO R AH L	1	M AO R AH L	BOTH_CORRECT	BOTH_CORRECT
4462	den	10	4466	D EH N	3	0.000224	1	0.4926900565624237	0.4926900565624237	0.5073099434375763	0.6853790879249573	0.2328001856803894	1.6901884078979492	1	D EH N	1	D EH N	1	D EH N	1	D EH N	1	D EH N	1	D EH N	1	D EH N	1	D EH N	BOTH_CORRECT	BOTH_CORRECT
4463	catering	10	4467	K EY T ER IH NG	6	0.000224	1	0.5624023079872131	0.5624023079872131	0.43759769201278687	0.8254586458206177	0.23813998699188232	1.1559641361236572	1	K EY T ER IH NG	1	K EY T ER IH NG	1	K EY T ER IH NG	1	K EY T ER IH NG	1	K EY T ER IH NG	1	K EY T ER IH NG	1	K EY T ER IH NG	1	K EY T ER IH NG	BOTH_CORRECT	BOTH_CORRECT
4464	aud	10	4468	AO D	2	0.000224	1	0.48717623949050903	0.48717623949050903	0.512823760509491	0.6743468046188354	0.2733602225780487	2.0771284103393555	1	AO D	1	AO D	1	AO D	1	AO D	1	AO D	1	AO D	1	AO D	1	AO D	BOTH_CORRECT	BOTH_CORRECT
4465	finger	10	4469	F IH NG G ER	5	0.000224	1	0.5377092957496643	0.5377092957496643	0.4622907042503357	0.775562047958374	0.05758947134017944	2.7256956100463867	1	F IH NG G ER	1	F IH NG G ER	1	F IH NG G ER	1	F IH NG G ER	1	F IH NG G ER	1	F IH NG G ER	1	F IH NG G ER	1	F IH NG G ER	BOTH_CORRECT	BOTH_CORRECT
4466	keeps	10	4470	K IY P S	4	0.000224	1	0.5636560916900635	0.5636560916900635	0.4363439083099365	0.8280066847801208	0.18293434381484985	1.4246267080307007	1	K IY P S	1	K IY P S	1	K IY P S	1	K IY P S	1	K IY P S	1	K IY P S	1	K IY P S	1	K IY P S	BOTH_CORRECT	BOTH_CORRECT
4467	pound	10	4471	P AW N D	4	0.000224	1	0.5329994559288025	0.5329994559288025	0.4670005440711975	0.7660950422286987	0.14450085163116455	1.416299819946289	1	P AW N D	1	P AW N D	1	P AW N D	1	P AW N D	1	P AW N D	1	P AW N D	1	P AW N D	1	P AW N D	BOTH_CORRECT	BOTH_CORRECT
4468	locate	10	4472	L OW K EY T	5	0.000224	1	0.5559365749359131	0.5559365749359131	0.4440634250640869	0.8123433589935303	0.20384752750396729	1.2978535890579224	1	L OW K EY T	1	L OW K EY T	1	L OW K EY T	1	L OW K EY T	1	L OW K EY T	1	L OW K EY T	1	L OW K EY T	1	L OW K EY T	BOTH_CORRECT	BOTH_CORRECT
4469	camcorder	10	4473	K AE M K AO R D ER	8	0.000224	1	0.5574440956115723	0.5574440956115723	0.44255590438842773	0.8153977394104004	0.07213550806045532	1.96480393409729	1	K AE M K AO R D ER	1	K AE M K AO R D ER	1	K AE M K AO R D ER	1	K AE M K AO R D ER	1	K AE M K AO R D ER	1	K AE M K AO R D ER	1	K AE M K AO R D ER	1	K AE M K AO R D ER	BOTH_CORRECT	BOTH_CORRECT
