item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
6679	backed	10	6683	B AE K T	4	0.00015	1	0.517969012260437	0.517969012260437	0.482030987739563	0.7359535694122314	0.2253149151802063	3.3879263401031494	1	B AE K T	1	B AE K T	1	B AE K T	1	B AE K T	1	B AE K T	1	B AE K T	1	B AE K T	1	B AE K T	BOTH_CORRECT	BOTH_CORRECT
6680	alfred	10	6684	AE L F R AH D	6	0.00015	1	0.5323336124420166	0.5323336124420166	0.4676663875579834	0.7647576332092285	0.26189225912094116	1.6079071760177612	1	AE L F R AH D	1	AE L F R AH D	1	AE L F R AH D	1	AE L F R AH D	1	AE L F R AH D	1	AE L F R AH D	1	AE L F R AH D	1	AE L F R AH D	BOTH_CORRECT	BOTH_CORRECT
6681	colonial	10	6685	K AH L OW N IY AH L	8	0.00015	1	0.529680073261261	0.529680073261261	0.470319926738739	0.7594299912452698	0.30024054646492004	1.4190278053283691	1	K AH L OW N IY AH L	1	K AH L OW N IY AH L	1	K AH L OW N IY AH L	1	K AH L OW N IY AH L	1	K AH L OW N IY AH L	1	K AH L OW N IY AH L	1	K AH L OW N IY AH L	1	K AH L OW N IY AH L	BOTH_CORRECT	BOTH_CORRECT
6682	carey	10	6686	K EH R IY	4	0.00015	1	0.44878700375556946	0.44878700375556946	0.5512129962444305	0.5972135663032532	0.11559897661209106	31.38344383239746	1	K EH R IY	1	K EH R IY	1	K EH R IY	1	K EH R IY	1	K EH R IY	1	K EH R IY	1	K EH R IY	1	K EH R IY	BOTH_CORRECT	BOTH_CORRECT
6683	motels	10	6687	M OW T EH L Z	6	0.00015	1	0.530430793762207	0.530430793762207	0.46956920623779297	0.7609369158744812	0.16073155403137207	1.8840689659118652	1	M OW T EH L Z	1	M OW T EH L Z	1	M OW T EH L Z	1	M OW T EH L Z	1	M OW T EH L Z	1	M OW T EH L Z	1	M OW T EH L Z	1	M OW T EH L Z	BOTH_CORRECT	BOTH_CORRECT
6684	forming	10	6688	F AO R M IH NG	6	0.00015	1	0.5494327545166016	0.5494327545166016	0.45056724548339844	0.7991895079612732	0.20379436016082764	1.4054818153381348	1	F AO R M IH NG	1	F AO R M IH NG	1	F AO R M IH NG	1	F AO R M IH NG	1	F AO R M IH NG	1	F AO R M IH NG	1	F AO R M IH NG	1	F AO R M IH NG	BOTH_CORRECT	BOTH_CORRECT
6685	embassy	10	6689	EH M B AH S IY	6	0.000149	1	0.5438234210014343	0.5438234210014343	0.4561765789985657	0.7878722548484802	0.18387055397033691	1.5288203954696655	1	EH M B AH S IY	1	EH M B AH S IY	1	EH M B AH S IY	1	EH M B AH S IY	1	EH M B AH S IY	1	EH M B AH S IY	1	EH M B AH S IY	1	EH M B AH S IY	BOTH_CORRECT	BOTH_CORRECT
6686	cave	10	6690	K EY V	3	0.000149	1	0.5166961550712585	0.5166961550712585	0.48330384492874146	0.7334046959877014	0.3187234699726105	1.584970235824585	1	K EY V	1	K EY V	1	K EY V	1	K EY V	1	K EY V	1	K EY V	1	K EY V	1	K EY V	BOTH_CORRECT	BOTH_CORRECT
6687	journalists	10	6691	JH ER N AH L AH S T S	9	0.000149	1	0.5620101690292358	0.5620101690292358	0.43798983097076416	0.8246621489524841	0.2768644690513611	1.3185855150222778	1	JH ER N AH L AH S T S	1	JH ER N AH L AH S T S	1	JH ER N AH L AH S T S	1	JH ER N AH L AH S T S	1	JH ER N AH L AH S T S	1	JH ER N AH L AH S T S	1	JH ER N AH L AH S T S	1	JH ER N AH L AH S T S	BOTH_CORRECT	BOTH_CORRECT
6688	danny	10	6692	D AE N IY	4	0.000149	1	0.5166780948638916	0.5166780948638916	0.4833219051361084	0.7333685159683228	0.25331905484199524	2.6218435764312744	1	D AE N IY	1	D AE N IY	1	D AE N IY	1	D AE N IY	1	D AE N IY	1	D AE N IY	1	D AE N IY	1	D AE N IY	BOTH_CORRECT	BOTH_CORRECT
6689	rebecca	10	6693	R AH B EH K AH	6	0.000149	1	0.5286225080490112	0.5286225080490112	0.47137749195098877	0.7573076486587524	0.26974114775657654	2.0431575775146484	1	R AH B EH K AH	1	R AH B EH K AH	1	R AH B EH K AH	1	R AH B EH K AH	1	R AH B EH K AH	1	R AH B EH K AH	1	R AH B EH K AH	1	R AH B EH K AH	BOTH_CORRECT	BOTH_CORRECT
6690	slight	10	6694	S L AY T	4	0.000149	1	0.5486975908279419	0.5486975908279419	0.4513024091720581	0.797704815864563	0.3232994079589844	1.1106749773025513	1	S L AY T	1	S L AY T	1	S L AY T	1	S L AY T	1	S L AY T	1	S L AY T	1	S L AY T	1	S L AY T	BOTH_CORRECT	BOTH_CORRECT
6691	proceeds	10	6695	P R AH S IY D Z	7	0.000149	1	0.5337759256362915	0.5337759256362915	0.4662240743637085	0.7676548361778259	0.2837097942829132	1.4222018718719482	1	P R AH S IY D Z	1	P R AH S IY D Z	1	P R AH S IY D Z	1	P R AH S IY D Z	1	P R AH S IY D Z	1	P R AH S IY D Z	1	P R AH S IY D Z	1	P R AH S IY D Z	BOTH_CORRECT	BOTH_CORRECT
6692	indirect	10	6696	IH N D ER EH K T	7	0.000149	1	0.5590791702270508	0.5590791702270508	0.4409208297729492	0.8187127709388733	0.2653570771217346	0.9976755380630493	1	IH N D ER EH K T	1	IH N D ER EH K T	1	IH N D ER EH K T	1	IH N D ER EH K T	1	IH N D ER EH K T	1	IH N D ER EH K T	1	IH N D ER EH K T	1	IH N D ER EH K T	BOTH_CORRECT	BOTH_CORRECT
6693	amongst	10	6697	AH M AH NG S T	6	0.000149	1	0.5439600348472595	0.5439600348472595	0.4560399651527405	0.7881476879119873	0.12190723419189453	1.6870108842849731	1	AH M AH NG S T	1	AH M AH NG S T	1	AH M AH NG S T	1	AH M AH NG S T	1	AH M AH NG S T	1	AH M AH NG S T	1	AH M AH NG S T	1	AH M AH NG S T	BOTH_CORRECT	BOTH_CORRECT
6694	wool	10	6698	W UH L	3	0.000149	1	0.5269290804862976	0.5269290804862976	0.4730709195137024	0.7539103031158447	0.24377226829528809	1.8957459926605225	1	W UH L	1	W UH L	1	W UH L	1	W UH L	1	W UH L	1	W UH L	1	W UH L	1	W UH L	BOTH_CORRECT	BOTH_CORRECT
6695	foundations	10	6699	F AW N D EY SH AH N Z	9	0.000149	1	0.5643908381462097	0.5643908381462097	0.4356091618537903	0.8295007348060608	0.17663085460662842	1.1534740924835205	1	F AW N D EY SH AH N Z	1	F AW N D EY SH AH N Z	1	F AW N D EY SH AH N Z	1	F AW N D EY SH AH N Z	1	F AW N D EY SH AH N Z	1	F AW N D EY SH AH N Z	1	F AW N D EY SH AH N Z	1	F AW N D EY SH AH N Z	BOTH_CORRECT	BOTH_CORRECT
6696	arrest	10	6700	ER EH S T	4	0.000149	1	0.5334485173225403	0.5334485173225403	0.4665514826774597	0.7669971585273743	0.07995343208312988	3.926727294921875	1	ER EH S T	1	ER EH S T	1	ER EH S T	1	ER EH S T	1	ER EH S T	1	ER EH S T	1	ER EH S T	1	ER EH S T	BOTH_CORRECT	BOTH_CORRECT
6697	volleyball	10	6701	V AA L IY B AO L	7	0.000149	1	0.5520991086959839	0.5520991086959839	0.4479008913040161	0.8045777082443237	0.17043143510818481	2.2856040000915527	1	V AA L IY B AO L	1	V AA L IY B AO L	1	V AA L IY B AO L	1	V AA L IY B AO L	1	V AA L IY B AO L	1	V AA L IY B AO L	1	V AA L IY B AO L	1	V AA L IY B AO L	BOTH_CORRECT	BOTH_CORRECT
6698	horizon	10	6702	HH ER AY Z AH N	6	0.000149	1	0.532667338848114	0.532667338848114	0.467332661151886	0.765427827835083	0.37371909618377686	1.0616374015808105	1	HH ER AY Z AH N	1	HH ER AY Z AH N	1	HH ER AY Z AH N	1	HH ER AY Z AH N	1	HH ER AY Z AH N	1	HH ER AY Z AH N	1	HH ER AY Z AH N	1	HH ER AY Z AH N	BOTH_CORRECT	BOTH_CORRECT
6699	nu	10	6703	N UW	2	0.000149	1	0.5300260782241821	0.5300260782241821	0.46997392177581787	0.7601245045661926	0.15924817323684692	9.425024032592773	1	N UW	1	N UW	1	N UW	1	N UW	1	N UW	1	N UW	1	N UW	1	N UW	BOTH_CORRECT	BOTH_CORRECT
6700	deeply	10	6704	D IY P L IY	5	0.000149	1	0.5611051321029663	0.5611051321029663	0.4388948678970337	0.8228241801261902	0.3211236000061035	1.1660805940628052	1	D IY P L IY	1	D IY P L IY	1	D IY P L IY	1	D IY P L IY	1	D IY P L IY	1	D IY P L IY	1	D IY P L IY	1	D IY P L IY	BOTH_CORRECT	BOTH_CORRECT
6701	toolbox	10	6705	T UW L B AO K S	7	0.000149	1	0.5408098697662354	0.5408098697662354	0.45919013023376465	0.781801700592041	0.3359573185443878	1.1543432474136353	1	T UW L B AO K S	1	T UW L B AO K S	1	T UW L B AO K S	1	T UW L B AO K S	1	T UW L B AO K S	1	T UW L B AO K S	1	T UW L B AO K S	1	T UW L B AO K S	BOTH_CORRECT	BOTH_CORRECT
6702	marina	10	6706	M ER IY N AH	5	0.000149	1	0.5477858185768127	0.5477858185768127	0.45221418142318726	0.7958642244338989	0.3502490222454071	1.0352879762649536	1	M ER IY N AH	1	M ER IY N AH	1	M ER IY N AH	1	M ER IY N AH	1	M ER IY N AH	1	M ER IY N AH	1	M ER IY N AH	1	M ER IY N AH	BOTH_CORRECT	BOTH_CORRECT
6703	prizes	10	6707	P R AY Z AH Z	6	0.000149	1	0.5754307508468628	0.5754307508468628	0.4245692491531372	0.8520219326019287	0.15398716926574707	1.243246078491211	1	P R AY Z AH Z	1	P R AY Z AH Z	1	P R AY Z AH Z	1	P R AY Z AH Z	1	P R AY Z AH Z	1	P R AY Z AH Z	1	P R AY Z AH Z	1	P R AY Z AH Z	BOTH_CORRECT	BOTH_CORRECT
6704	bosnia	10	6708	B AA Z N IY AH	6	0.000149	1	0.5447478294372559	0.5447478294372559	0.45525217056274414	0.789735734462738	0.11837303638458252	2.977821111679077	1	B AA Z N IY AH	1	B AA Z N IY AH	1	B AA Z N IY AH	1	B AA Z N IY AH	1	B AA Z N IY AH	1	B AA Z N IY AH	1	B AA Z N IY AH	1	B AA Z N IY AH	BOTH_CORRECT	BOTH_CORRECT
6705	browsers	10	6709	B R AW Z ER Z	6	0.000149	1	0.5609402656555176	0.5609402656555176	0.4390597343444824	0.8224895000457764	0.04711461067199707	2.9136362075805664	1	B R AW Z ER Z	1	B R AW Z ER Z	1	B R AW Z ER Z	1	B R AW Z ER Z	1	B R AW Z ER Z	1	B R AW Z ER Z	1	B R AW Z ER Z	1	B R AW Z ER Z	BOTH_CORRECT	BOTH_CORRECT
6706	decreased	10	6710	D IH K R IY S T	7	0.000149	1	0.5260050296783447	0.5260050296783447	0.4739949703216553	0.7520570158958435	0.05587953329086304	5.34524393081665	1	D IH K R IY S T	1	D IH K R IY S T	1	D IH K R IY S T	1	D IH K R IY S T	1	D IH K R IY S T	1	D IH K R IY S T	1	D IH K R IY S T	1	D IH K R IY S T	BOTH_CORRECT	BOTH_CORRECT
6707	patio	10	6711	P AE T IY OW	5	0.000149	1	0.560241162776947	0.560241162776947	0.439758837223053	0.8210704326629639	0.25430309772491455	1.322962760925293	1	P AE T IY OW	1	P AE T IY OW	1	P AE T IY OW	1	P AE T IY OW	1	P AE T IY OW	1	P AE T IY OW	1	P AE T IY OW	1	P AE T IY OW	BOTH_CORRECT	BOTH_CORRECT
6708	tolerance	10	6712	T AA L ER AH N S	7	0.000149	1	0.5711914896965027	0.5711914896965027	0.4288085103034973	0.8433570265769958	0.33262234926223755	1.074295997619629	1	T AA L ER AH N S	1	T AA L ER AH N S	1	T AA L ER AH N S	1	T AA L ER AH N S	1	T AA L ER AH N S	1	T AA L ER AH N S	1	T AA L ER AH N S	1	T AA L ER AH N S	BOTH_CORRECT	BOTH_CORRECT
6709	surfing	10	6713	S ER F IH NG	5	0.000149	1	0.5357418656349182	0.5357418656349182	0.4642581343650818	0.771605908870697	0.1335175633430481	1.7126926183700562	1	S ER F IH NG	1	S ER F IH NG	1	S ER F IH NG	1	S ER F IH NG	1	S ER F IH NG	1	S ER F IH NG	1	S ER F IH NG	1	S ER F IH NG	BOTH_CORRECT	BOTH_CORRECT
6710	lloyd	10	6714	L OY D	3	0.000149	1	0.48683834075927734	0.48683834075927734	0.5131616592407227	0.6736705303192139	0.23247051239013672	4.914715766906738	1	L OY D	1	L OY D	1	L OY D	1	L OY D	1	L OY D	1	L OY D	1	L OY D	1	L OY D	BOTH_CORRECT	BOTH_CORRECT
6711	describing	10	6715	D IH S K R AY B IH NG	9	0.000149	1	0.5727403163909912	0.5727403163909912	0.4272596836090088	0.8465201258659363	0.1923428177833557	1.5324987173080444	1	D IH S K R AY B IH NG	1	D IH S K R AY B IH NG	1	D IH S K R AY B IH NG	1	D IH S K R AY B IH NG	1	D IH S K R AY B IH NG	1	D IH S K R AY B IH NG	1	D IH S K R AY B IH NG	1	D IH S K R AY B IH NG	BOTH_CORRECT	BOTH_CORRECT
6712	optics	10	6716	AA P T IH K S	6	0.000149	1	0.5585123300552368	0.5585123300552368	0.4414876699447632	0.8175632953643799	0.18119364976882935	1.2696994543075562	1	AA P T IH K S	1	AA P T IH K S	1	AA P T IH K S	1	AA P T IH K S	1	AA P T IH K S	1	AA P T IH K S	1	AA P T IH K S	1	AA P T IH K S	BOTH_CORRECT	BOTH_CORRECT
6713	pursue	10	6717	P ER S UW	4	0.000149	1	0.5280162692070007	0.5280162692070007	0.47198373079299927	0.7560912370681763	0.21378517150878906	2.3715286254882812	1	P ER S UW	1	P ER S UW	1	P ER S UW	1	P ER S UW	1	P ER S UW	1	P ER S UW	1	P ER S UW	1	P ER S UW	BOTH_CORRECT	BOTH_CORRECT
6714	lightning	10	6718	L AY T N IH NG	6	0.000149	1	0.5121065378189087	0.5121065378189087	0.4878934621810913	0.7242178320884705	0.24749267101287842	1.7141048908233643	1	L AY T N IH NG	1	L AY T N IH NG	1	L AY T N IH NG	1	L AY T N IH NG	1	L AY T N IH NG	1	L AY T N IH NG	1	L AY T N IH NG	1	L AY T N IH NG	BOTH_CORRECT	BOTH_CORRECT
6715	overcome	10	6719	OW V ER K AH M	6	0.000149	1	0.5320091247558594	0.5320091247558594	0.4679908752441406	0.7641059160232544	0.20142799615859985	2.45190167427063	1	OW V ER K AH M	1	OW V ER K AH M	1	OW V ER K AH M	1	OW V ER K AH M	1	OW V ER K AH M	1	OW V ER K AH M	1	OW V ER K AH M	1	OW V ER K AH M	BOTH_CORRECT	BOTH_CORRECT
6716	eyed	10	6720	AY D	2	0.000149	1	0.48829787969589233	0.48829787969589233	0.5117021203041077	0.6765913963317871	0.19834184646606445	2.8494696617126465	1	AY D	1	AY D	1	AY D	1	AY D	1	AY D	1	AY D	1	AY D	1	AY D	BOTH_CORRECT	BOTH_CORRECT
6717	quotations	10	6721	K W OW T EY SH AH N Z	9	0.000149	1	0.5578942894935608	0.5578942894935608	0.4421057105064392	0.8163102865219116	0.13226068019866943	1.60701322555542	1	K W OW T EY SH AH N Z	1	K W OW T EY SH AH N Z	1	K W OW T EY SH AH N Z	1	K W OW T EY SH AH N Z	1	K W OW T EY SH AH N Z	1	K W OW T EY SH AH N Z	1	K W OW T EY SH AH N Z	1	K W OW T EY SH AH N Z	BOTH_CORRECT	BOTH_CORRECT
6718	grab	10	6722	G R AE B	4	0.000149	1	0.5307877659797668	0.5307877659797668	0.46921223402023315	0.761653482913971	0.11561036109924316	2.290072441101074	1	G R AE B	1	G R AE B	1	G R AE B	1	G R AE B	1	G R AE B	1	G R AE B	1	G R AE B	1	G R AE B	BOTH_CORRECT	BOTH_CORRECT
6719	inspector	10	6723	IH N S P EH K T ER	8	0.000149	1	0.5402570962905884	0.5402570962905884	0.4597429037094116	0.7806888818740845	0.2247045636177063	1.3234347105026245	1	IH N S P EH K T ER	1	IH N S P EH K T ER	1	IH N S P EH K T ER	1	IH N S P EH K T ER	1	IH N S P EH K T ER	1	IH N S P EH K T ER	1	IH N S P EH K T ER	1	IH N S P EH K T ER	BOTH_CORRECT	BOTH_CORRECT
6720	attract	10	6724	AH T R AE K T	6	0.000149	1	0.5357288718223572	0.5357288718223572	0.4642711281776428	0.7715798020362854	0.13026297092437744	3.0483546257019043	1	AH T R AE K T	1	AH T R AE K T	1	AH T R AE K T	1	AH T R AE K T	1	AH T R AE K T	1	AH T R AE K T	1	AH T R AE K T	1	AH T R AE K T	BOTH_CORRECT	BOTH_CORRECT
6721	brighton	10	6725	B R AY T AH N	6	0.000149	1	0.5338612198829651	0.5338612198829651	0.4661387801170349	0.7678261995315552	0.20125627517700195	2.0736355781555176	1	B R AY T AH N	1	B R AY T AH N	1	B R AY T AH N	1	B R AY T AH N	1	B R AY T AH N	1	B R AY T AH N	1	B R AY T AH N	1	B R AY T AH N	BOTH_CORRECT	BOTH_CORRECT
6722	beans	10	6726	B IY N Z	4	0.000149	1	0.5426412224769592	0.5426412224769592	0.45735877752304077	0.7854901552200317	0.08961290121078491	7.5227556228637695	1	B IY N Z	1	B IY N Z	1	B IY N Z	1	B IY N Z	1	B IY N Z	1	B IY N Z	1	B IY N Z	1	B IY N Z	BOTH_CORRECT	BOTH_CORRECT
6723	bookmarks	10	6727	B UH K M AA R K S	8	0.000149	1	0.5351865887641907	0.5351865887641907	0.4648134112358093	0.7704897522926331	0.13738775253295898	2.154510974884033	1	B UH K M AA R K S	1	B UH K M AA R K S	1	B UH K M AA R K S	1	B UH K M AA R K S	1	B UH K M AA R K S	1	B UH K M AA R K S	1	B UH K M AA R K S	1	B UH K M AA R K S	BOTH_CORRECT	BOTH_CORRECT
6724	ellis	10	6728	EH L IH S	4	0.000149	1	0.484112024307251	0.484112024307251	0.515887975692749	0.6682133674621582	0.10249507427215576	16.133441925048828	1	EH L IH S	1	EH L IH S	1	EH L IH S	1	EH L IH S	1	EH L IH S	1	EH L IH S	1	EH L IH S	1	EH L IH S	BOTH_CORRECT	BOTH_CORRECT
6725	disable	10	6729	D IH S EY B AH L	7	0.000149	1	0.5547803044319153	0.5547803044319153	0.4452196955680847	0.8100021481513977	0.34464341402053833	1.0260456800460815	1	D IH S EY B AH L	1	D IH S EY B AH L	1	D IH S EY B AH L	1	D IH S EY B AH L	1	D IH S EY B AH L	1	D IH S EY B AH L	1	D IH S EY B AH L	1	D IH S EY B AH L	BOTH_CORRECT	BOTH_CORRECT
6726	snake	10	6730	S N EY K	4	0.000149	1	0.5409639477729797	0.5409639477729797	0.45903605222702026	0.7821118831634521	0.27054035663604736	1.3606435060501099	1	S N EY K	1	S N EY K	1	S N EY K	1	S N EY K	1	S N EY K	1	S N EY K	1	S N EY K	1	S N EY K	BOTH_CORRECT	BOTH_CORRECT
6727	succeed	10	6731	S AH K S IY D	6	0.000149	1	0.5282434821128845	0.5282434821128845	0.4717565178871155	0.7565470933914185	0.2952108681201935	1.754831075668335	1	S AH K S IY D	1	S AH K S IY D	1	S AH K S IY D	1	S AH K S IY D	1	S AH K S IY D	1	S AH K S IY D	1	S AH K S IY D	1	S AH K S IY D	BOTH_CORRECT	BOTH_CORRECT
6728	leonard	10	6732	L EH N ER D	5	0.000149	1	0.5092317461967468	0.5092317461967468	0.4907682538032532	0.7184656262397766	0.2521190047264099	2.666600465774536	1	L EH N ER D	1	L EH N ER D	1	L EH N ER D	1	L EH N ER D	1	L EH N ER D	1	L EH N ER D	1	L EH N ER D	1	L EH N ER D	BOTH_CORRECT	BOTH_CORRECT
6729	lending	10	6733	L EH N D IH NG	6	0.000149	1	0.5393555164337158	0.5393555164337158	0.4606444835662842	0.7788742184638977	0.09918129444122314	3.5215039253234863	1	L EH N D IH NG	1	L EH N D IH NG	1	L EH N D IH NG	1	L EH N D IH NG	1	L EH N D IH NG	1	L EH N D IH NG	1	L EH N D IH NG	1	L EH N D IH NG	BOTH_CORRECT	BOTH_CORRECT
6730	oops	10	6734	UW P S	3	0.000149	1	0.511239230632782	0.511239230632782	0.488760769367218	0.7224823236465454	0.19020682573318481	2.5738279819488525	1	UW P S	1	UW P S	1	UW P S	1	UW P S	1	UW P S	1	UW P S	1	UW P S	1	UW P S	BOTH_CORRECT	BOTH_CORRECT
6731	reminder	10	6735	R IY M AY N D ER	7	0.000148	1	0.5460888743400574	0.5460888743400574	0.4539111256599426	0.7924401164054871	0.2458866834640503	1.353168249130249	1	R IY M AY N D ER	1	R IY M AY N D ER	1	R IY M AY N D ER	1	R IY M AY N D ER	1	R IY M AY N D ER	1	R IY M AY N D ER	1	R IY M AY N D ER	1	R IY M AY N D ER	BOTH_CORRECT	BOTH_CORRECT
6732	nipple	10	6736	N IH P AH L	5	0.000148	1	0.541815996170044	0.541815996170044	0.45818400382995605	0.7838278412818909	0.23851168155670166	1.3085356950759888	1	N IH P AH L	1	N IH P AH L	1	N IH P AH L	1	N IH P AH L	1	N IH P AH L	1	N IH P AH L	1	N IH P AH L	1	N IH P AH L	BOTH_CORRECT	BOTH_CORRECT
6733	xi	10	6737	SH IY	2	0.000148	1	0.5458901524543762	0.5458901524543762	0.4541098475456238	0.7920393347740173	0.046075284481048584	9.152730941772461	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	1	SH IY	BOTH_CORRECT	BOTH_CORRECT
6734	searched	10	6738	S ER CH T	4	0.000148	1	0.5686383247375488	0.5686383247375488	0.43136167526245117	0.8381487727165222	0.18294692039489746	1.221458077430725	1	S ER CH T	1	S ER CH T	1	S ER CH T	1	S ER CH T	1	S ER CH T	1	S ER CH T	1	S ER CH T	1	S ER CH T	BOTH_CORRECT	BOTH_CORRECT
6735	behavioral	10	6739	B IH HH EY V Y ER AH L	9	0.000148	1	0.5577300786972046	0.5577300786972046	0.4422699213027954	0.8159773945808411	0.22909581661224365	1.321149230003357	1	B IH HH EY V Y ER AH L	1	B IH HH EY V Y ER AH L	1	B IH HH EY V Y ER AH L	1	B IH HH EY V Y ER AH L	1	B IH HH EY V Y ER AH L	1	B IH HH EY V Y ER AH L	1	B IH HH EY V Y ER AH L	1	B IH HH EY V Y ER AH L	BOTH_CORRECT	BOTH_CORRECT
6736	riverside	10	6740	R IH V ER S AY D	7	0.000148	1	0.5283180475234985	0.5283180475234985	0.47168195247650146	0.7566967606544495	0.24431002140045166	1.7914459705352783	1	R IH V ER S AY D	1	R IH V ER S AY D	1	R IH V ER S AY D	1	R IH V ER S AY D	1	R IH V ER S AY D	1	R IH V ER S AY D	1	R IH V ER S AY D	1	R IH V ER S AY D	BOTH_CORRECT	BOTH_CORRECT
6737	bathrooms	10	6741	B AE TH R UW M Z	7	0.000148	1	0.5461746454238892	0.5461746454238892	0.45382535457611084	0.7926130890846252	0.09128552675247192	3.228374719619751	1	B AE TH R UW M Z	1	B AE TH R UW M Z	1	B AE TH R UW M Z	1	B AE TH R UW M Z	1	B AE TH R UW M Z	1	B AE TH R UW M Z	1	B AE TH R UW M Z	1	B AE TH R UW M Z	BOTH_CORRECT	BOTH_CORRECT
6738	plains	10	6742	P L EY N Z	5	0.000148	1	0.49875879287719727	0.49875879287719727	0.5012412071228027	0.6975175142288208	0.15246522426605225	6.898035526275635	1	P L EY N Z	1	P L EY N Z	1	P L EY N Z	1	P L EY N Z	1	P L EY N Z	1	P L EY N Z	1	P L EY N Z	1	P L EY N Z	BOTH_CORRECT	BOTH_CORRECT
6739	raymond	10	6743	R EY M AH N D	6	0.000148	1	0.5439887642860413	0.5439887642860413	0.45601123571395874	0.7882055044174194	0.3606264591217041	1.3208025693893433	1	R EY M AH N D	1	R EY M AH N D	1	R EY M AH N D	1	R EY M AH N D	1	R EY M AH N D	1	R EY M AH N D	1	R EY M AH N D	1	R EY M AH N D	BOTH_CORRECT	BOTH_CORRECT
6740	insights	10	6744	IH N S AY T S	6	0.000148	1	0.5413995385169983	0.5413995385169983	0.4586004614830017	0.7829890251159668	0.13763374090194702	1.7547310590744019	1	IH N S AY T S	1	IH N S AY T S	1	IH N S AY T S	1	IH N S AY T S	1	IH N S AY T S	1	IH N S AY T S	1	IH N S AY T S	1	IH N S AY T S	BOTH_CORRECT	BOTH_CORRECT
6741	abilities	10	6745	AH B IH L AH T IY Z	8	0.000148	1	0.5728592872619629	0.5728592872619629	0.4271407127380371	0.8467632532119751	0.11695057153701782	1.773057222366333	1	AH B IH L AH T IY Z	1	AH B IH L AH T IY Z	1	AH B IH L AH T IY Z	1	AH B IH L AH T IY Z	1	AH B IH L AH T IY Z	1	AH B IH L AH T IY Z	1	AH B IH L AH T IY Z	1	AH B IH L AH T IY Z	BOTH_CORRECT	BOTH_CORRECT
6742	initiated	10	6746	IH N IH SH IY EY T AH D	9	0.000148	1	0.5516727566719055	0.5516727566719055	0.4483272433280945	0.8037158250808716	0.23492681980133057	1.282529354095459	1	IH N IH SH IY EY T AH D	1	IH N IH SH IY EY T AH D	1	IH N IH SH IY EY T AH D	1	IH N IH SH IY EY T AH D	1	IH N IH SH IY EY T AH D	1	IH N IH SH IY EY T AH D	1	IH N IH SH IY EY T AH D	1	IH N IH SH IY EY T AH D	BOTH_CORRECT	BOTH_CORRECT
6743	sullivan	10	6747	S AH L AH V AH N	7	0.000148	1	0.5443024635314941	0.5443024635314941	0.45569753646850586	0.7888379096984863	0.295086532831192	1.4954545497894287	1	S AH L AH V AH N	1	S AH L AH V AH N	1	S AH L AH V AH N	1	S AH L AH V AH N	1	S AH L AH V AH N	1	S AH L AH V AH N	1	S AH L AH V AH N	1	S AH L AH V AH N	BOTH_CORRECT	BOTH_CORRECT
6744	midwest	10	6748	M IH D W EH S T	7	0.000148	1	0.5438606142997742	0.5438606142997742	0.45613938570022583	0.7879471778869629	0.14182424545288086	1.5545167922973633	1	M IH D W EH S T	1	M IH D W EH S T	1	M IH D W EH S T	1	M IH D W EH S T	1	M IH D W EH S T	1	M IH D W EH S T	1	M IH D W EH S T	1	M IH D W EH S T	BOTH_CORRECT	BOTH_CORRECT
6745	karaoke	10	6749	K EH R IY OW K IY	7	0.000148	1	0.5342222452163696	0.5342222452163696	0.46577775478363037	0.7685517072677612	0.32321247458457947	1.2760437726974487	1	K EH R IY OW K IY	1	K EH R IY OW K IY	1	K EH R IY OW K IY	1	K EH R IY OW K IY	1	K EH R IY OW K IY	1	K EH R IY OW K IY	1	K EH R IY OW K IY	1	K EH R IY OW K IY	BOTH_CORRECT	BOTH_CORRECT
6746	trap	10	6750	T R AE P	4	0.000148	1	0.5233263373374939	0.5233263373374939	0.4766736626625061	0.746686577796936	0.2931762933731079	1.457430362701416	1	T R AE P	1	T R AE P	1	T R AE P	1	T R AE P	1	T R AE P	1	T R AE P	1	T R AE P	1	T R AE P	BOTH_CORRECT	BOTH_CORRECT
6747	lonely	10	6751	L OW N L IY	5	0.000148	1	0.5487946271896362	0.5487946271896362	0.45120537281036377	0.7979007959365845	0.3484521806240082	1.1369061470031738	1	L OW N L IY	1	L OW N L IY	1	L OW N L IY	1	L OW N L IY	1	L OW N L IY	1	L OW N L IY	1	L OW N L IY	1	L OW N L IY	BOTH_CORRECT	BOTH_CORRECT
6748	fool	10	6752	F UW L	3	0.000148	1	0.5103963613510132	0.5103963613510132	0.4896036386489868	0.720795750617981	0.270763099193573	2.327115774154663	1	F UW L	1	F UW L	1	F UW L	1	F UW L	1	F UW L	1	F UW L	1	F UW L	1	F UW L	BOTH_CORRECT	BOTH_CORRECT
