item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
403	man	10	404	M AE N	3	0.002475	1	0.527612566947937	0.527612566947937	0.472387433052063	0.755281388759613	0.17510747909545898	5.447497367858887	1	M AE N	1	M AE N	1	M AE N	1	M AE N	1	M AE N	1	M AE N	1	M AE N	1	M AE N	BOTH_CORRECT	BOTH_CORRECT
404	card	10	405	K AA R D	4	0.002469	1	0.5504148006439209	0.5504148006439209	0.4495851993560791	0.8011733293533325	0.08605873584747314	1.9865550994873047	1	K AA R D	1	K AA R D	1	K AA R D	1	K AA R D	1	K AA R D	1	K AA R D	1	K AA R D	1	K AA R D	BOTH_CORRECT	BOTH_CORRECT
405	jobs	10	406	JH AA B Z	4	0.002463	1	0.5406818985939026	0.5406818985939026	0.4593181014060974	0.7815440893173218	0.14153218269348145	1.9275115728378296	1	JH AA B Z	1	JH AA B Z	1	JH AA B Z	1	JH AA B Z	1	JH AA B Z	1	JH AA B Z	1	JH AA B Z	1	JH AA B Z	BOTH_CORRECT	BOTH_CORRECT
406	provide	10	407	P R AH V AY D	6	0.002457	1	0.5921552181243896	0.5921552181243896	0.40784478187561035	0.8864411115646362	0.0995262861251831	3.0256755352020264	1	P R AH V AY D	1	P R AH V AY D	1	P R AH V AY D	1	P R AH V AY D	1	P R AH V AY D	1	P R AH V AY D	1	P R AH V AY D	1	P R AH V AY D	BOTH_CORRECT	BOTH_CORRECT
407	j	10	408	JH EY	2	0.002451	1	0.5249988436698914	0.5249988436698914	0.47500115633010864	0.7500393390655518	0.19632428884506226	1.873071551322937	1	JH EY	1	JH EY	1	JH EY	1	JH EY	1	JH EY	1	JH EY	1	JH EY	1	JH EY	BOTH_CORRECT	BOTH_CORRECT
408	food	10	409	F UW D	3	0.002445	1	0.5621940493583679	0.5621940493583679	0.4378059506416321	0.8250356912612915	0.20570921897888184	1.9709043502807617	1	F UW D	1	F UW D	1	F UW D	1	F UW D	1	F UW D	1	F UW D	1	F UW D	1	F UW D	BOTH_CORRECT	BOTH_CORRECT
409	source	10	410	S AO R S	4	0.002439	1	0.5529965162277222	0.5529965162277222	0.44700348377227783	0.8063927292823792	0.10008615255355835	1.9435451030731201	1	S AO R S	1	S AO R S	1	S AO R S	1	S AO R S	1	S AO R S	1	S AO R S	1	S AO R S	1	S AO R S	BOTH_CORRECT	BOTH_CORRECT
410	author	10	411	AO TH ER	3	0.002433	1	0.5802121758460999	0.5802121758460999	0.41978782415390015	0.861822247505188	0.1692158579826355	2.3839778900146484	1	AO TH ER	1	AO TH ER	1	AO TH ER	1	AO TH ER	1	AO TH ER	1	AO TH ER	1	AO TH ER	1	AO TH ER	BOTH_CORRECT	BOTH_CORRECT
411	different	10	412	D IH F ER AH N T	7	0.002427	1	0.550720751285553	0.550720751285553	0.449279248714447	0.8017916679382324	0.13344162702560425	7.22369909286499	1	D IH F ER AH N T	1	D IH F ER AH N T	1	D IH F ER AH N T	1	D IH F ER AH N T	1	D IH F ER AH N T	1	D IH F ER AH N T	1	D IH F ER AH N T	1	D IH F ER AH N T	BOTH_CORRECT	BOTH_CORRECT
412	press	10	413	P R EH S	4	0.002421	1	0.5095407962799072	0.5095407962799072	0.4904592037200928	0.7190839052200317	0.1395512819290161	6.584429740905762	1	P R EH S	1	P R EH S	1	P R EH S	1	P R EH S	1	P R EH S	1	P R EH S	1	P R EH S	1	P R EH S	BOTH_CORRECT	BOTH_CORRECT
413	u	10	414	Y UW	2	0.002415	1	0.5728916525840759	0.5728916525840759	0.4271083474159241	0.8468294739723206	0.08705246448516846	14.203869819641113	1	Y UW	1	Y UW	1	Y UW	1	Y UW	1	Y UW	1	Y UW	1	Y UW	1	Y UW	BOTH_CORRECT	BOTH_CORRECT
414	learn	10	415	L ER N	3	0.00241	1	0.5496004819869995	0.5496004819869995	0.4503995180130005	0.7995282411575317	0.10558420419692993	4.530837059020996	1	L ER N	1	L ER N	1	L ER N	1	L ER N	1	L ER N	1	L ER N	1	L ER N	1	L ER N	BOTH_CORRECT	BOTH_CORRECT
415	sale	10	416	S EY L	3	0.002404	1	0.5469815731048584	0.5469815731048584	0.4530184268951416	0.7942411303520203	0.10084748268127441	3.400066375732422	1	S EY L	1	S EY L	1	S EY L	1	S EY L	1	S EY L	1	S EY L	1	S EY L	1	S EY L	BOTH_CORRECT	BOTH_CORRECT
416	around	10	417	ER AW N D	4	0.002398	1	0.5341334342956543	0.5341334342956543	0.4658665657043457	0.7683732509613037	0.19871675968170166	6.430442810058594	1	ER AW N D	1	ER AW N D	1	ER AW N D	1	ER AW N D	1	ER AW N D	1	ER AW N D	1	ER AW N D	1	ER AW N D	BOTH_CORRECT	BOTH_CORRECT
417	print	10	418	P R IH N T	5	0.002392	1	0.5759150981903076	0.5759150981903076	0.4240849018096924	0.853013277053833	0.11851799488067627	1.9295275211334229	1	P R IH N T	1	P R IH N T	1	P R IH N T	1	P R IH N T	1	P R IH N T	1	P R IH N T	1	P R IH N T	1	P R IH N T	BOTH_CORRECT	BOTH_CORRECT
418	course	10	419	K AO R S	4	0.002387	1	0.5419206619262695	0.5419206619262695	0.45807933807373047	0.7840386033058167	0.19653713703155518	2.5747814178466797	1	K AO R S	1	K AO R S	1	K AO R S	1	K AO R S	1	K AO R S	1	K AO R S	1	K AO R S	1	K AO R S	BOTH_CORRECT	BOTH_CORRECT
419	job	10	420	JH AA B	3	0.002381	1	0.5418601632118225	0.5418601632118225	0.4581398367881775	0.783916711807251	0.12076205015182495	2.5199408531188965	1	JH AA B	1	JH AA B	1	JH AA B	1	JH AA B	1	JH AA B	1	JH AA B	1	JH AA B	1	JH AA B	BOTH_CORRECT	BOTH_CORRECT
420	canada	10	421	K AE N AH D AH	6	0.002375	1	0.5513274669647217	0.5513274669647217	0.4486725330352783	0.803017795085907	0.2485218644142151	1.3184150457382202	1	K AE N AH D AH	1	K AE N AH D AH	1	K AE N AH D AH	1	K AE N AH D AH	1	K AE N AH D AH	1	K AE N AH D AH	1	K AE N AH D AH	1	K AE N AH D AH	BOTH_CORRECT	BOTH_CORRECT
421	process	10	422	P R AA S EH S	6	0.00237	1	0.5410346388816833	0.5410346388816833	0.45896536111831665	0.7822542190551758	0.1775248646736145	2.6260576248168945	1	P R AA S EH S	1	P R AA S EH S	1	P R AA S EH S	1	P R AA S EH S	1	P R AA S EH S	1	P R AA S EH S	1	P R AA S EH S	1	P R AA S EH S	BOTH_CORRECT	BOTH_CORRECT
422	teen	10	423	T IY N	3	0.002364	1	0.5580748915672302	0.5580748915672302	0.4419251084327698	0.8166763782501221	0.0954664945602417	2.3320932388305664	1	T IY N	1	T IY N	1	T IY N	1	T IY N	1	T IY N	1	T IY N	1	T IY N	1	T IY N	BOTH_CORRECT	BOTH_CORRECT
423	room	10	424	R UW M	3	0.002358	1	0.577376127243042	0.577376127243042	0.422623872756958	0.8560056090354919	0.12688809633255005	2.0269832611083984	1	R UW M	1	R UW M	1	R UW M	1	R UW M	1	R UW M	1	R UW M	1	R UW M	1	R UW M	BOTH_CORRECT	BOTH_CORRECT
424	stock	10	425	S T AA K	4	0.002353	1	0.5460196137428284	0.5460196137428284	0.45398038625717163	0.7923004627227783	0.10788100957870483	3.0673465728759766	1	S T AA K	1	S T AA K	1	S T AA K	1	S T AA K	1	S T AA K	1	S T AA K	1	S T AA K	1	S T AA K	BOTH_CORRECT	BOTH_CORRECT
425	training	10	426	T R EY N IH NG	6	0.002347	1	0.566760241985321	0.566760241985321	0.43323975801467896	0.834322452545166	0.24650883674621582	1.3643659353256226	1	T R EY N IH NG	1	T R EY N IH NG	1	T R EY N IH NG	1	T R EY N IH NG	1	T R EY N IH NG	1	T R EY N IH NG	1	T R EY N IH NG	1	T R EY N IH NG	BOTH_CORRECT	BOTH_CORRECT
426	too	10	427	T UW	2	0.002342	1	0.5858495831489563	0.5858495831489563	0.4141504168510437	0.8734169006347656	0.09738713502883911	13.386092185974121	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	1	T UW	BOTH_CORRECT	BOTH_CORRECT
427	credit	10	428	K R EH D AH T	6	0.002336	1	0.5681988596916199	0.5681988596916199	0.4318011403083801	0.8372530937194824	0.23424994945526123	1.4343279600143433	1	K R EH D AH T	1	K R EH D AH T	1	K R EH D AH T	1	K R EH D AH T	1	K R EH D AH T	1	K R EH D AH T	1	K R EH D AH T	1	K R EH D AH T	BOTH_CORRECT	BOTH_CORRECT
428	point	10	429	P OY N T	4	0.002331	1	0.547378659248352	0.547378659248352	0.45262134075164795	0.7950424551963806	0.21364825963974	2.7022318840026855	1	P OY N T	1	P OY N T	1	P OY N T	1	P OY N T	1	P OY N T	1	P OY N T	1	P OY N T	1	P OY N T	BOTH_CORRECT	BOTH_CORRECT
429	join	10	430	JH OY N	3	0.002326	1	0.5747861266136169	0.5747861266136169	0.42521387338638306	0.8507028222084045	0.16967326402664185	1.7952570915222168	1	JH OY N	1	JH OY N	1	JH OY N	1	JH OY N	1	JH OY N	1	JH OY N	1	JH OY N	1	JH OY N	BOTH_CORRECT	BOTH_CORRECT
430	science	10	431	S AY AH N S	5	0.00232	1	0.5551527142524719	0.5551527142524719	0.4448472857475281	0.8107560276985168	0.10026150941848755	3.848405599594116	1	S AY AH N S	1	S AY AH N S	1	S AY AH N S	1	S AY AH N S	1	S AY AH N S	1	S AY AH N S	1	S AY AH N S	1	S AY AH N S	BOTH_CORRECT	BOTH_CORRECT
431	men	10	432	M EH N	3	0.002315	1	0.5398068428039551	0.5398068428039551	0.4601931571960449	0.7797825336456299	0.15637272596359253	2.781865119934082	1	M EH N	1	M EH N	1	M EH N	1	M EH N	1	M EH N	1	M EH N	1	M EH N	1	M EH N	BOTH_CORRECT	BOTH_CORRECT
432	categories	10	433	K AE T AH G AO R IY Z	9	0.002309	1	0.5647735595703125	0.5647735595703125	0.4352264404296875	0.8302791714668274	0.15359175205230713	1.2843737602233887	1	K AE T AH G AO R IY Z	1	K AE T AH G AO R IY Z	1	K AE T AH G AO R IY Z	1	K AE T AH G AO R IY Z	1	K AE T AH G AO R IY Z	1	K AE T AH G AO R IY Z	1	K AE T AH G AO R IY Z	1	K AE T AH G AO R IY Z	BOTH_CORRECT	BOTH_CORRECT
433	advanced	10	434	AH D V AE N S T	7	0.002304	1	0.5431156754493713	0.5431156754493713	0.45688432455062866	0.7864459753036499	0.20765775442123413	1.504528284072876	1	AH D V AE N S T	1	AH D V AE N S T	1	AH D V AE N S T	1	AH D V AE N S T	1	AH D V AE N S T	1	AH D V AE N S T	1	AH D V AE N S T	1	AH D V AE N S T	BOTH_CORRECT	BOTH_CORRECT
434	west	10	435	W EH S T	4	0.002299	1	0.5558433532714844	0.5558433532714844	0.4441566467285156	0.8121546506881714	0.09360724687576294	2.4913508892059326	1	W EH S T	1	W EH S T	1	W EH S T	1	W EH S T	1	W EH S T	1	W EH S T	1	W EH S T	1	W EH S T	BOTH_CORRECT	BOTH_CORRECT
435	sales	10	436	S EY L Z	4	0.002294	1	0.563327968120575	0.563327968120575	0.43667203187942505	0.827339768409729	0.22941547632217407	2.1619069576263428	1	S EY L Z	1	S EY L Z	1	S EY L Z	1	S EY L Z	1	S EY L Z	1	S EY L Z	1	S EY L Z	1	S EY L Z	BOTH_CORRECT	BOTH_CORRECT
436	look	10	437	L UH K	3	0.002288	1	0.576861560344696	0.576861560344696	0.42313843965530396	0.8549514412879944	0.0501939058303833	8.101346969604492	1	L UH K	1	L UH K	1	L UH K	1	L UH K	1	L UH K	1	L UH K	1	L UH K	1	L UH K	BOTH_CORRECT	BOTH_CORRECT
437	english	10	438	IH NG G L IH SH	6	0.002283	1	0.5754420161247253	0.5754420161247253	0.42455798387527466	0.8520448803901672	0.34251654148101807	1.047068476676941	1	IH NG G L IH SH	1	IH NG G L IH SH	1	IH NG G L IH SH	1	IH NG G L IH SH	1	IH NG G L IH SH	1	IH NG G L IH SH	1	IH NG G L IH SH	1	IH NG G L IH SH	BOTH_CORRECT	BOTH_CORRECT
438	left	10	439	L EH F T	4	0.002278	1	0.5345485806465149	0.5345485806465149	0.4654514193534851	0.7692074179649353	0.14784687757492065	4.088024139404297	1	L EH F T	1	L EH F T	1	L EH F T	1	L EH F T	1	L EH F T	1	L EH F T	1	L EH F T	1	L EH F T	BOTH_CORRECT	BOTH_CORRECT
439	team	10	440	T IY M	3	0.002273	1	0.5481196045875549	0.5481196045875549	0.45188039541244507	0.7965379357337952	0.09558695554733276	2.5752289295196533	1	T IY M	1	T IY M	1	T IY M	1	T IY M	1	T IY M	1	T IY M	1	T IY M	1	T IY M	BOTH_CORRECT	BOTH_CORRECT
440	estate	10	441	IH S T EY T	5	0.002268	1	0.5614281296730042	0.5614281296730042	0.43857187032699585	0.8234801292419434	0.14079433679580688	1.4739805459976196	1	IH S T EY T	1	IH S T EY T	1	IH S T EY T	1	IH S T EY T	1	IH S T EY T	1	IH S T EY T	1	IH S T EY T	1	IH S T EY T	BOTH_CORRECT	BOTH_CORRECT
441	box	10	442	B AA K S	4	0.002262	1	0.5189764499664307	0.5189764499664307	0.48102355003356934	0.7379711866378784	0.06273216009140015	3.8918306827545166	1	B AA K S	1	B AA K S	1	B AA K S	1	B AA K S	1	B AA K S	1	B AA K S	1	B AA K S	1	B AA K S	BOTH_CORRECT	BOTH_CORRECT
442	conditions	10	443	K AH N D IH SH AH N Z	9	0.002257	1	0.569419801235199	0.569419801235199	0.430580198764801	0.8397421836853027	0.2707056403160095	1.277808666229248	1	K AH N D IH SH AH N Z	1	K AH N D IH SH AH N Z	1	K AH N D IH SH AH N Z	1	K AH N D IH SH AH N Z	1	K AH N D IH SH AH N Z	1	K AH N D IH SH AH N Z	1	K AH N D IH SH AH N Z	1	K AH N D IH SH AH N Z	BOTH_CORRECT	BOTH_CORRECT
443	select	10	444	S AH L EH K T	6	0.002252	1	0.5790960192680359	0.5790960192680359	0.4209039807319641	0.859531819820404	0.1812559962272644	1.4223711490631104	1	S AH L EH K T	1	S AH L EH K T	1	S AH L EH K T	1	S AH L EH K T	1	S AH L EH K T	1	S AH L EH K T	1	S AH L EH K T	1	S AH L EH K T	BOTH_CORRECT	BOTH_CORRECT
444	windows	10	445	W IH N D OW Z	6	0.002247	1	0.5726063251495361	0.5726063251495361	0.42739367485046387	0.8462464213371277	0.18483877182006836	1.5345910787582397	1	W IH N D OW Z	1	W IH N D OW Z	1	W IH N D OW Z	1	W IH N D OW Z	1	W IH N D OW Z	1	W IH N D OW Z	1	W IH N D OW Z	1	W IH N D OW Z	BOTH_CORRECT	BOTH_CORRECT
445	photos	10	446	F OW T OW Z	5	0.002242	1	0.5547997951507568	0.5547997951507568	0.44520020484924316	0.810041606426239	0.05572134256362915	3.2242813110351562	1	F OW T OW Z	1	F OW T OW Z	1	F OW T OW Z	1	F OW T OW Z	1	F OW T OW Z	1	F OW T OW Z	1	F OW T OW Z	1	F OW T OW Z	BOTH_CORRECT	BOTH_CORRECT
446	gay	10	447	G EY	2	0.002237	1	0.5046367645263672	0.5046367645263672	0.4953632354736328	0.7092737555503845	0.10183489322662354	3.4184441566467285	1	G EY	1	G EY	1	G EY	1	G EY	1	G EY	1	G EY	1	G EY	1	G EY	BOTH_CORRECT	BOTH_CORRECT
447	thread	10	448	TH R EH D	4	0.002232	1	0.5488699078559875	0.5488699078559875	0.45113009214401245	0.7980527877807617	0.059314727783203125	1.8459852933883667	1	TH R EH D	1	TH R EH D	1	TH R EH D	1	TH R EH D	1	TH R EH D	1	TH R EH D	1	TH R EH D	1	TH R EH D	BOTH_CORRECT	BOTH_CORRECT
448	week	10	449	W IY K	3	0.002227	1	0.5692983865737915	0.5692983865737915	0.4307016134262085	0.839494526386261	0.07106757164001465	9.383861541748047	1	W IY K	1	W IY K	1	W IY K	1	W IY K	1	W IY K	1	W IY K	1	W IY K	1	W IY K	BOTH_CORRECT	BOTH_CORRECT
449	category	10	450	K AE T AH G AO R IY	8	0.002222	1	0.5507799386978149	0.5507799386978149	0.44922006130218506	0.8019112348556519	0.09142106771469116	1.5927170515060425	1	K AE T AH G AO R IY	1	K AE T AH G AO R IY	1	K AE T AH G AO R IY	1	K AE T AH G AO R IY	1	K AE T AH G AO R IY	1	K AE T AH G AO R IY	1	K AE T AH G AO R IY	1	K AE T AH G AO R IY	BOTH_CORRECT	BOTH_CORRECT
450	note	10	451	N OW T	3	0.002217	1	0.5293372273445129	0.5293372273445129	0.47066277265548706	0.7587419152259827	0.18434661626815796	1.9113715887069702	1	N OW T	1	N OW T	1	N OW T	1	N OW T	1	N OW T	1	N OW T	1	N OW T	1	N OW T	BOTH_CORRECT	BOTH_CORRECT
451	live	10	452	L AY V	3	0.002212	1	0.5528141260147095	0.5528141260147095	0.4471858739852905	0.8060236573219299	0.19384616613388062	1.5191190242767334	1	L AY V	1	L AY V	1	L AY V	1	L AY V	1	L AY V	1	L AY V	1	L AY V	1	L AY V	BOTH_CORRECT	BOTH_CORRECT
452	large	10	453	L AA R JH	4	0.002208	1	0.5482596158981323	0.5482596158981323	0.4517403841018677	0.7968205809593201	0.09430700540542603	3.510765552520752	1	L AA R JH	1	L AA R JH	1	L AA R JH	1	L AA R JH	1	L AA R JH	1	L AA R JH	1	L AA R JH	1	L AA R JH	BOTH_CORRECT	BOTH_CORRECT
453	gallery	10	454	G AE L ER IY	5	0.002203	1	0.5525843501091003	0.5525843501091003	0.44741564989089966	0.805558979511261	0.139876127243042	1.5062930583953857	1	G AE L ER IY	1	G AE L ER IY	1	G AE L ER IY	1	G AE L ER IY	1	G AE L ER IY	1	G AE L ER IY	1	G AE L ER IY	1	G AE L ER IY	BOTH_CORRECT	BOTH_CORRECT
454	table	10	455	T EY B AH L	5	0.002198	1	0.5715398192405701	0.5715398192405701	0.42846018075942993	0.8440681099891663	0.10429728031158447	1.582857370376587	1	T EY B AH L	1	T EY B AH L	1	T EY B AH L	1	T EY B AH L	1	T EY B AH L	1	T EY B AH L	1	T EY B AH L	1	T EY B AH L	BOTH_CORRECT	BOTH_CORRECT
455	register	10	456	R EH JH IH S T ER	7	0.002193	1	0.5393649339675903	0.5393649339675903	0.46063506603240967	0.7788931131362915	0.15134716033935547	1.4593214988708496	1	R EH JH IH S T ER	1	R EH JH IH S T ER	1	R EH JH IH S T ER	1	R EH JH IH S T ER	1	R EH JH IH S T ER	1	R EH JH IH S T ER	1	R EH JH IH S T ER	1	R EH JH IH S T ER	BOTH_CORRECT	BOTH_CORRECT
456	however	10	457	HH AW EH V ER	5	0.002188	1	0.5686997175216675	0.5686997175216675	0.4313002824783325	0.8382740020751953	0.06540673971176147	11.051985740661621	1	HH AW EH V ER	1	HH AW EH V ER	1	HH AW EH V ER	1	HH AW EH V ER	1	HH AW EH V ER	1	HH AW EH V ER	1	HH AW EH V ER	1	HH AW EH V ER	BOTH_CORRECT	BOTH_CORRECT
457	june	10	458	JH UW N	3	0.002183	1	0.5349988341331482	0.5349988341331482	0.4650011658668518	0.7701123356819153	0.030305445194244385	10.737333297729492	1	JH UW N	1	JH UW N	1	JH UW N	1	JH UW N	1	JH UW N	1	JH UW N	1	JH UW N	1	JH UW N	BOTH_CORRECT	BOTH_CORRECT
458	october	10	459	AA K T OW B ER	6	0.002179	1	0.5607133507728577	0.5607133507728577	0.43928664922714233	0.8220287561416626	0.014074742794036865	9.556825637817383	1	AA K T OW B ER	1	AA K T OW B ER	1	AA K T OW B ER	1	AA K T OW B ER	1	AA K T OW B ER	1	AA K T OW B ER	1	AA K T OW B ER	1	AA K T OW B ER	BOTH_CORRECT	BOTH_CORRECT
459	november	10	460	N OW V EH M B ER	7	0.002174	1	0.5654244422912598	0.5654244422912598	0.43457555770874023	0.8316034078598022	0.0213167667388916	8.885797500610352	1	N OW V EH M B ER	1	N OW V EH M B ER	1	N OW V EH M B ER	1	N OW V EH M B ER	1	N OW V EH M B ER	1	N OW V EH M B ER	1	N OW V EH M B ER	1	N OW V EH M B ER	BOTH_CORRECT	BOTH_CORRECT
460	market	10	461	M AA R K AH T	6	0.002169	1	0.5544596314430237	0.5544596314430237	0.4455403685569763	0.8093530535697937	0.09640735387802124	3.6884775161743164	1	M AA R K AH T	1	M AA R K AH T	1	M AA R K AH T	1	M AA R K AH T	1	M AA R K AH T	1	M AA R K AH T	1	M AA R K AH T	1	M AA R K AH T	BOTH_CORRECT	BOTH_CORRECT
461	library	10	462	L AY B R EH R IY	7	0.002165	1	0.5745163559913635	0.5745163559913635	0.4254836440086365	0.850151002407074	0.14751404523849487	1.3366389274597168	1	L AY B R EH R IY	1	L AY B R EH R IY	1	L AY B R EH R IY	1	L AY B R EH R IY	1	L AY B R EH R IY	1	L AY B R EH R IY	1	L AY B R EH R IY	1	L AY B R EH R IY	BOTH_CORRECT	BOTH_CORRECT
462	really	10	463	R IH L IY	4	0.00216	1	0.581550121307373	0.581550121307373	0.41844987869262695	0.8645699620246887	0.0916411280632019	14.741585731506348	1	R IH L IY	1	R IH L IY	1	R IH L IY	1	R IH L IY	1	R IH L IY	1	R IH L IY	1	R IH L IY	1	R IH L IY	BOTH_CORRECT	BOTH_CORRECT
463	action	10	464	AE K SH AH N	5	0.002155	1	0.5690029263496399	0.5690029263496399	0.4309970736503601	0.8388921618461609	0.1958984136581421	1.6650177240371704	1	AE K SH AH N	1	AE K SH AH N	1	AE K SH AH N	1	AE K SH AH N	1	AE K SH AH N	1	AE K SH AH N	1	AE K SH AH N	1	AE K SH AH N	BOTH_CORRECT	BOTH_CORRECT
464	start	10	465	S T AA R T	5	0.002151	1	0.587536096572876	0.587536096572876	0.412463903427124	0.8768945336341858	0.12378108501434326	2.8323974609375	1	S T AA R T	1	S T AA R T	1	S T AA R T	1	S T AA R T	1	S T AA R T	1	S T AA R T	1	S T AA R T	1	S T AA R T	BOTH_CORRECT	BOTH_CORRECT
465	series	10	466	S IH R IY Z	5	0.002146	1	0.5515382885932922	0.5515382885932922	0.44846171140670776	0.8034439086914062	0.2755405306816101	1.310168981552124	1	S IH R IY Z	1	S IH R IY Z	1	S IH R IY Z	1	S IH R IY Z	1	S IH R IY Z	1	S IH R IY Z	1	S IH R IY Z	1	S IH R IY Z	BOTH_CORRECT	BOTH_CORRECT
466	model	10	467	M AA D AH L	5	0.002141	1	0.5662383437156677	0.5662383437156677	0.4337616562843323	0.8332599997520447	0.04656559228897095	1.876815915107727	1	M AA D AH L	1	M AA D AH L	1	M AA D AH L	1	M AA D AH L	1	M AA D AH L	1	M AA D AH L	1	M AA D AH L	1	M AA D AH L	BOTH_CORRECT	BOTH_CORRECT
467	features	10	468	F IY CH ER Z	5	0.002137	1	0.5753034949302673	0.5753034949302673	0.42469650506973267	0.8517614603042603	0.052901625633239746	3.2468090057373047	1	F IY CH ER Z	1	F IY CH ER Z	1	F IY CH ER Z	1	F IY CH ER Z	1	F IY CH ER Z	1	F IY CH ER Z	1	F IY CH ER Z	1	F IY CH ER Z	BOTH_CORRECT	BOTH_CORRECT
468	air	10	469	EH R	2	0.002132	1	0.5239138007164001	0.5239138007164001	0.47608619928359985	0.7478641271591187	0.0844680666923523	4.151134967803955	1	EH R	1	EH R	1	EH R	1	EH R	1	EH R	1	EH R	1	EH R	1	EH R	BOTH_CORRECT	BOTH_CORRECT
469	industry	10	470	IH N D AH S T R IY	8	0.002128	1	0.5649193525314331	0.5649193525314331	0.4350806474685669	0.8305758237838745	0.08823400735855103	2.200430154800415	1	IH N D AH S T R IY	1	IH N D AH S T R IY	1	IH N D AH S T R IY	1	IH N D AH S T R IY	1	IH N D AH S T R IY	1	IH N D AH S T R IY	1	IH N D AH S T R IY	1	IH N D AH S T R IY	BOTH_CORRECT	BOTH_CORRECT
470	plan	10	471	P L AE N	4	0.002123	1	0.5478451251983643	0.5478451251983643	0.45215487480163574	0.7959839105606079	0.008575499057769775	5.526352882385254	1	P L AE N	1	P L AE N	1	P L AE N	1	P L AE N	1	P L AE N	1	P L AE N	1	P L AE N	1	P L AE N	BOTH_CORRECT	BOTH_CORRECT
471	human	10	472	HH Y UW M AH N	6	0.002119	1	0.5571175813674927	0.5571175813674927	0.4428824186325073	0.814736008644104	0.22701603174209595	1.6470917463302612	1	HH Y UW M AH N	1	HH Y UW M AH N	1	HH Y UW M AH N	1	HH Y UW M AH N	1	HH Y UW M AH N	1	HH Y UW M AH N	1	HH Y UW M AH N	1	HH Y UW M AH N	BOTH_CORRECT	BOTH_CORRECT
472	provided	10	473	P R AH V AY D IH D	8	0.002114	1	0.5816775560379028	0.5816775560379028	0.41832244396209717	0.864831805229187	0.06321030855178833	2.894314765930176	1	P R AH V AY D IH D	1	P R AH V AY D IH D	1	P R AH V AY D IH D	1	P R AH V AY D IH D	1	P R AH V AY D IH D	1	P R AH V AY D IH D	1	P R AH V AY D IH D	1	P R AH V AY D IH D	BOTH_CORRECT	BOTH_CORRECT
473	tv	10	474	T IY V IY	4	0.00211	1	0.5711867213249207	0.5711867213249207	0.42881327867507935	0.8433472514152527	0.0450323224067688	2.556896448135376	1	T IY V IY	1	T IY V IY	1	T IY V IY	1	T IY V IY	1	T IY V IY	1	T IY V IY	1	T IY V IY	1	T IY V IY	BOTH_CORRECT	BOTH_CORRECT
474	yes	10	475	Y EH S	3	0.002105	1	0.5332644581794739	0.5332644581794739	0.4667355418205261	0.7666273713111877	0.1267600655555725	6.866168022155762	1	Y EH S	1	Y EH S	1	Y EH S	1	Y EH S	1	Y EH S	1	Y EH S	1	Y EH S	1	Y EH S	BOTH_CORRECT	BOTH_CORRECT
475	required	10	476	R IY K W AY ER D	7	0.002101	1	0.5870426297187805	0.5870426297187805	0.4129573702812195	0.8758764863014221	0.05627208948135376	3.1225409507751465	1	R IY K W AY ER D	1	R IY K W AY ER D	1	R IY K W AY ER D	1	R IY K W AY ER D	1	R IY K W AY ER D	1	R IY K W AY ER D	1	R IY K W AY ER D	1	R IY K W AY ER D	BOTH_CORRECT	BOTH_CORRECT
476	second	10	477	S EH K AH N D	6	0.002096	1	0.5766963362693787	0.5766963362693787	0.42330366373062134	0.8546130657196045	0.04010051488876343	5.1723480224609375	1	S EH K AH N D	1	S EH K AH N D	1	S EH K AH N D	1	S EH K AH N D	1	S EH K AH N D	1	S EH K AH N D	1	S EH K AH N D	1	S EH K AH N D	BOTH_CORRECT	BOTH_CORRECT
477	hot	10	478	HH AA T	3	0.002092	1	0.5505257248878479	0.5505257248878479	0.4494742751121521	0.8013975024223328	0.1888788342475891	1.7820934057235718	1	HH AA T	1	HH AA T	1	HH AA T	1	HH AA T	1	HH AA T	1	HH AA T	1	HH AA T	1	HH AA T	BOTH_CORRECT	BOTH_CORRECT
478	accessories	10	479	AE K S EH S ER IY Z	8	0.002088	1	0.5702976584434509	0.5702976584434509	0.4297023415565491	0.841532826423645	0.21678364276885986	1.3371565341949463	1	AE K S EH S ER IY Z	1	AE K S EH S ER IY Z	1	AE K S EH S ER IY Z	1	AE K S EH S ER IY Z	1	AE K S EH S ER IY Z	1	AE K S EH S ER IY Z	1	AE K S EH S ER IY Z	1	AE K S EH S ER IY Z	BOTH_CORRECT	BOTH_CORRECT
